curso_id,curso_nome,modalidade,nivel,url_pagina,fonte_dados,pagina_carrossel,ordem_na_pagina,ordem_global,disciplina,texto_intro_secao
ead-psicologia-do-trabalho,Psicologia Organizacional e do Trabalho,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-psicologia-do-trabalho,html,1,6,6,Comportamento Humano e Organizacional - 60hs,
ead-psicopedagogia-e-psicomotricidade,Psicopedagogia com Ênfase em Psicomotricidade,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-psicopedagogia-e-psicomotricidade,html,1,1,1,Processos de Aprendizagem - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
ead-psicopedagogia-e-psicomotricidade,Psicopedagogia com Ênfase em Psicomotricidade,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-psicopedagogia-e-psicomotricidade,html,1,2,2,Criatividade e Competências Socioemocionais na Educação - 60hs,
ead-psicopedagogia-e-psicomotricidade,Psicopedagogia com Ênfase em Psicomotricidade,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-psicopedagogia-e-psicomotricidade,html,1,3,3,Desenvolvimento da Criança e do Adolescente - 60hs,
ead-psicopedagogia-e-psicomotricidade,Psicopedagogia com Ênfase em Psicomotricidade,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-psicopedagogia-e-psicomotricidade,html,1,4,4,Dificuldades de Aprendizagem - 60hs,
ead-psicopedagogia-e-psicomotricidade,Psicopedagogia com Ênfase em Psicomotricidade,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-psicopedagogia-e-psicomotricidade,html,1,5,5,Intervenções Psicopedagógicas e Psicomotricidade - 60hs,
ead-psicopedagogia-e-psicomotricidade,Psicopedagogia com Ênfase em Psicomotricidade,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-psicopedagogia-e-psicomotricidade,html,1,6,6,Desenvolvimento Psicomotor e Movimento - 60hs,
ead-seguranca-da-informacao,Segurança da Informação,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-seguranca-da-informacao,html,1,1,1,Gestão de Projetos - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
ead-seguranca-da-informacao,Segurança da Informação,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-seguranca-da-informacao,html,1,2,2,Sistemas e Tecnologia da Informação - 60hs,
ead-seguranca-da-informacao,Segurança da Informação,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-seguranca-da-informacao,html,1,3,3,Segurança de Sistemas - 60hs,
ead-seguranca-da-informacao,Segurança da Informação,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-seguranca-da-informacao,html,1,4,4,Infraestrutura de Redes - 60hs,
ead-seguranca-da-informacao,Segurança da Informação,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-seguranca-da-informacao,html,1,5,5,Segurança de Redes sem Fio - 60hs,
ead-seguranca-da-informacao,Segurança da Informação,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-seguranca-da-informacao,html,1,6,6,Segurança de Aplicativos Móveis - 60hs,
ead-servicos-sistema-de-saude,Serviços e Sistemas de Saúde,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-servicos-sistema-de-saude,html,1,1,1,Ética e Legislação na Saúde - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
ead-servicos-sistema-de-saude,Serviços e Sistemas de Saúde,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-servicos-sistema-de-saude,html,1,2,2,Administração Geral x Hospitalar - 60hs,
ead-servicos-sistema-de-saude,Serviços e Sistemas de Saúde,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-servicos-sistema-de-saude,html,1,3,3,Serviços Hospitalares - 60hs,
ead-servicos-sistema-de-saude,Serviços e Sistemas de Saúde,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-servicos-sistema-de-saude,html,1,4,4,Planejamento Estratégico e Empreendedorismo - 60hs,
ead-servicos-sistema-de-saude,Serviços e Sistemas de Saúde,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-servicos-sistema-de-saude,html,1,5,5,Humanização Hospitalar - 60hs,
ead-servicos-sistema-de-saude,Serviços e Sistemas de Saúde,EAD,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/ead/ead-servicos-sistema-de-saude,html,1,6,6,Auditoria e Qualidade Hospitalar - 60hs,
mba-em-controladoria-e-contabilidade-gerencial,MBA em Controladoria e Contabilidade Gerencial,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-controladoria-e-contabilidade-gerencial,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
mba-em-controladoria-e-contabilidade-gerencial,MBA em Controladoria e Contabilidade Gerencial,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-controladoria-e-contabilidade-gerencial,html,1,2,2,Orçamento Empresarial e Gestão de Finanças Corporativas - 60hs,
mba-em-controladoria-e-contabilidade-gerencial,MBA em Controladoria e Contabilidade Gerencial,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-controladoria-e-contabilidade-gerencial,html,1,3,3,Planejamento Tributário e Gestão de Passivo Tributário - 60hs,
mba-em-controladoria-e-contabilidade-gerencial,MBA em Controladoria e Contabilidade Gerencial,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-controladoria-e-contabilidade-gerencial,html,1,4,4,Contabilidade Gerencial e Sistemas de Controle - 60hs,
mba-em-controladoria-e-contabilidade-gerencial,MBA em Controladoria e Contabilidade Gerencial,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-controladoria-e-contabilidade-gerencial,html,1,5,5,Direito Empresarial Brasileiro - 60hs,
mba-em-controladoria-e-contabilidade-gerencial,MBA em Controladoria e Contabilidade Gerencial,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-controladoria-e-contabilidade-gerencial,html,1,6,6,Controladoria Estratégica - 60hs,
mba-em-gerencia-de-projetos-e-processos-organizacionais,MBA em Gerência de Projetos e Processos Organizacionais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gerencia-de-projetos-e-processos-organizacionais,html,1,1,1,"Ambientes de Projeto Ágil, Interativo, Adaptativo e Híbrido - 60hs","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
mba-em-gerencia-de-projetos-e-processos-organizacionais,MBA em Gerência de Projetos e Processos Organizacionais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gerencia-de-projetos-e-processos-organizacionais,html,1,2,2,Desenvolvimento Profissional - 60hs,
mba-em-gerencia-de-projetos-e-processos-organizacionais,MBA em Gerência de Projetos e Processos Organizacionais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gerencia-de-projetos-e-processos-organizacionais,html,1,3,3,Agile Mindset e Design Thinking - 60hs,
mba-em-gerencia-de-projetos-e-processos-organizacionais,MBA em Gerência de Projetos e Processos Organizacionais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gerencia-de-projetos-e-processos-organizacionais,html,1,4,4,Inteligência Competitiva - 60hs,
mba-em-gerencia-de-projetos-e-processos-organizacionais,MBA em Gerência de Projetos e Processos Organizacionais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gerencia-de-projetos-e-processos-organizacionais,html,1,5,5,Processos de Gerenciamento e Gerenciamento da Integração - 60hs,
mba-em-gerencia-de-projetos-e-processos-organizacionais,MBA em Gerência de Projetos e Processos Organizacionais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gerencia-de-projetos-e-processos-organizacionais,html,1,6,6,"Gerenciamento dos Recursos, Custos, Qualidade e Riscos em Projetos - 60hs",
"mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado","MBA Gestão Comercial, Negociação e Inteligência de Mercado",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado",html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
"mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado","MBA Gestão Comercial, Negociação e Inteligência de Mercado",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado",html,1,2,2,Agile Mindset e Design Thinking - 60hs,
"mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado","MBA Gestão Comercial, Negociação e Inteligência de Mercado",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado",html,1,3,3,Inteligência Competitiva - 60hs,
"mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado","MBA Gestão Comercial, Negociação e Inteligência de Mercado",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado",html,1,4,4,Desenho e Gestão dos Canais de Vendas - 60hs,
"mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado","MBA Gestão Comercial, Negociação e Inteligência de Mercado",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado",html,1,5,5,Estratégias e Táticas de Negociação - 60hs,
"mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado","MBA Gestão Comercial, Negociação e Inteligência de Mercado",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-gestao-comercial,-negociacao-e-inteligencia-de-mercado",html,1,6,6,Relacionamento e Gestão da Lealdade dos Clientes - 60hs,
"mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica","MBA em Logística, Lean Supply Chain e Gestão Estratégica de Compras",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica",html,1,1,1,Lean Supply Chain - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
"mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica","MBA em Logística, Lean Supply Chain e Gestão Estratégica de Compras",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica",html,1,2,2,Desenvolvimento Profissional - 60hs,
"mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica","MBA em Logística, Lean Supply Chain e Gestão Estratégica de Compras",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica",html,1,3,3,Agile Mindset e Design Thinking - 60hs,
"mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica","MBA em Logística, Lean Supply Chain e Gestão Estratégica de Compras",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica",html,1,4,4,Inteligência Competitiva - 60hs,
"mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica","MBA em Logística, Lean Supply Chain e Gestão Estratégica de Compras",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica",html,1,5,5,Ferramentas Logísticas e Cadeia de Valor - 60hs,
"mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica","MBA em Logística, Lean Supply Chain e Gestão Estratégica de Compras",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-logistica-,-lean-supply-chai-e-gestao-estrategica",html,1,6,6,"Administração, Estratégias e Categorias de Compras: Strategic Sourcing - 60hs",
mba-em-marketing-e-negocios-em-midias-digitais,MBA em Marketing e Negócios em Mídias Digitais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-marketing-e-negocios-em-midias-digitais,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
mba-em-marketing-e-negocios-em-midias-digitais,MBA em Marketing e Negócios em Mídias Digitais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-marketing-e-negocios-em-midias-digitais,html,1,2,2,Agile Mindset e Design Thinking - 60hs,
mba-em-marketing-e-negocios-em-midias-digitais,MBA em Marketing e Negócios em Mídias Digitais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-marketing-e-negocios-em-midias-digitais,html,1,3,3,Estratégias e Planejamento de Campanhas em Mídias Digitais - 60hs,
mba-em-marketing-e-negocios-em-midias-digitais,MBA em Marketing e Negócios em Mídias Digitais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-marketing-e-negocios-em-midias-digitais,html,1,4,4,Monitoramento e Gestão de Redes Sociais - 60hs,
mba-em-marketing-e-negocios-em-midias-digitais,MBA em Marketing e Negócios em Mídias Digitais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-marketing-e-negocios-em-midias-digitais,html,1,5,5,Métricas de controle e avaliação de resultados em Marketing - 60hs,
mba-em-marketing-e-negocios-em-midias-digitais,MBA em Marketing e Negócios em Mídias Digitais,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-em-marketing-e-negocios-em-midias-digitais,html,1,6,6,Inteligência Competitiva - 60hs,
"mba-executivo-em-corporate-finance-,-controller-e-auditoria","MBA Executivo em Corporate Finance, Controller e Auditoria Financeira",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-corporate-finance-,-controller-e-auditoria",html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
"mba-executivo-em-corporate-finance-,-controller-e-auditoria","MBA Executivo em Corporate Finance, Controller e Auditoria Financeira",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-corporate-finance-,-controller-e-auditoria",html,1,2,2,Orçamento Empresarial e Gestão de Finanças Corporativas - 60hs,
"mba-executivo-em-corporate-finance-,-controller-e-auditoria","MBA Executivo em Corporate Finance, Controller e Auditoria Financeira",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-corporate-finance-,-controller-e-auditoria",html,1,3,3,Planejamento Tributário e Gestão de Passivo Tributário - 60hs,
"mba-executivo-em-corporate-finance-,-controller-e-auditoria","MBA Executivo em Corporate Finance, Controller e Auditoria Financeira",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-corporate-finance-,-controller-e-auditoria",html,1,4,4,"Controller, Controladoria e Business Partner Financeiro - 60hs",
"mba-executivo-em-corporate-finance-,-controller-e-auditoria","MBA Executivo em Corporate Finance, Controller e Auditoria Financeira",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-corporate-finance-,-controller-e-auditoria",html,1,5,5,Auditoria Contábil - Financeira - 60hs,
"mba-executivo-em-corporate-finance-,-controller-e-auditoria","MBA Executivo em Corporate Finance, Controller e Auditoria Financeira",Híbrido,pos,"https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-corporate-finance-,-controller-e-auditoria",html,1,6,6,Direito Empresarial Brasileiro - 60hs,
mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,MBA Executivo em Gestão de Negócios e Estratégia Corporativa,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,MBA Executivo em Gestão de Negócios e Estratégia Corporativa,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,html,1,2,2,Agile Mindset e Design Thinking - 60hs,
mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,MBA Executivo em Gestão de Negócios e Estratégia Corporativa,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,html,1,3,3,Inteligência Competitiva - 60hs,
mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,MBA Executivo em Gestão de Negócios e Estratégia Corporativa,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,html,1,4,4,Business Model Generation - 60hs,
mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,MBA Executivo em Gestão de Negócios e Estratégia Corporativa,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,html,1,5,5,Integração de Negócios e Corporate Performance Management - 60hs,
mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,MBA Executivo em Gestão de Negócios e Estratégia Corporativa,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/mba-executivo-em-gestao-de-negocios-e-estrategia-corporativa,html,1,6,6,Business Plan - 60hs,
pos-graduacao-em-alfabetizacao-e-letramento,Alfabetização e Letramento,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-alfabetizacao-e-letramento,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-alfabetizacao-e-letramento,Alfabetização e Letramento,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-alfabetizacao-e-letramento,html,1,2,2,Teorias e Estudos dos Problemas de Aprendizagem - 60hs,
pos-graduacao-em-alfabetizacao-e-letramento,Alfabetização e Letramento,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-alfabetizacao-e-letramento,html,1,3,3,Fundamentos Teórico-Metodológicos de Alfabetização e Letramento - 60hs,
pos-graduacao-em-alfabetizacao-e-letramento,Alfabetização e Letramento,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-alfabetizacao-e-letramento,html,1,4,4,Teoria Crítica do Curriculo e Propostas no Ensino Formal - 60hs,
pos-graduacao-em-alfabetizacao-e-letramento,Alfabetização e Letramento,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-alfabetizacao-e-letramento,html,1,5,5,Didática e materiais didático-pedagógicos - 60hs,
pos-graduacao-em-alfabetizacao-e-letramento,Alfabetização e Letramento,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-alfabetizacao-e-letramento,html,1,6,6,Instrumentos para avaliação da aprendizagem - 60hs,
pos-graduacao-em-business-partner-para-a-gestao-estrategica,Business Partner para a Gestão Estratégica de RH,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-business-partner-para-a-gestao-estrategica,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-business-partner-para-a-gestao-estrategica,Business Partner para a Gestão Estratégica de RH,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-business-partner-para-a-gestao-estrategica,html,1,2,2,"Criatividade, Inovação e Desenvolvimento do Capital Humano nas Organizações - 60hs",
pos-graduacao-em-business-partner-para-a-gestao-estrategica,Business Partner para a Gestão Estratégica de RH,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-business-partner-para-a-gestao-estrategica,html,1,3,3,Gestão de Equipes de Alta Performance e Competências Interpessoais - 60hs,
pos-graduacao-em-business-partner-para-a-gestao-estrategica,Business Partner para a Gestão Estratégica de RH,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-business-partner-para-a-gestao-estrategica,html,1,4,4,"Business Partner: novas Competências, atuação e desafios - 60hs",
pos-graduacao-em-business-partner-para-a-gestao-estrategica,Business Partner para a Gestão Estratégica de RH,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-business-partner-para-a-gestao-estrategica,html,1,5,5,Agile Mindset e Design Thinking - 60hs,
pos-graduacao-em-business-partner-para-a-gestao-estrategica,Business Partner para a Gestão Estratégica de RH,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-business-partner-para-a-gestao-estrategica,html,1,6,6,"Conflito, Cooperação e Comprometimento no Trabalho - 60hs",
pos-graduacao-em-educacao-especial-e-inclusiva,Educação Especial e Inclusiva,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-especial-e-inclusiva,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-educacao-especial-e-inclusiva,Educação Especial e Inclusiva,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-especial-e-inclusiva,html,1,2,2,Transtornos Globais do Desenvolvimento - 60hs,
pos-graduacao-em-educacao-especial-e-inclusiva,Educação Especial e Inclusiva,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-especial-e-inclusiva,html,1,3,3,Diversidade e Inclusão - 60hs,
pos-graduacao-em-educacao-especial-e-inclusiva,Educação Especial e Inclusiva,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-especial-e-inclusiva,html,1,4,4,Educação Especial e Inclusiva: Teoria e Prática - 60hs,
pos-graduacao-em-educacao-especial-e-inclusiva,Educação Especial e Inclusiva,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-especial-e-inclusiva,html,1,5,5,Deficiência Auditiva e a Lingua Brasileira de Sinais (LIBRAS) - 60hs,
pos-graduacao-em-educacao-especial-e-inclusiva,Educação Especial e Inclusiva,Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-especial-e-inclusiva,html,1,6,6,"Deficiências Intelectual, Visual e Motora - 60hs",
pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,Educação para o Transtorno do Espectro Autista (TEA),Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,html,1,1,1,Desenvolvimento Profissional - 60hs,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,Educação para o Transtorno do Espectro Autista (TEA),Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,html,1,2,2,Transtornos Globais do Desenvolvimento - 60hs,
pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,Educação para o Transtorno do Espectro Autista (TEA),Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,html,1,3,3,Educação Especial e Inclusiva: Teoria e Prática - 60hs,
pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,Educação para o Transtorno do Espectro Autista (TEA),Híbrido,pos,https://mg.sumare.edu.br/cursos/pos-graduacao/hibrido/pos-graduacao-em-educacao-para-o-transtorno-do-espectro-autista-TEA,html,1,4,4,Desafios do Autismo: Inclusão Social e Escolar - 60hs,
